critttybryant_,0.20821137131331091
lindsaysdealer,0.31126547747328498
rockyd_,0.47621518990098616
jenwongers,0.094051746396277836
Supremo0730,0.29929379776476955
15philk,0.21591856911813276
toobvdd,0.19208153942855474
seanjones0416,0.93573102480564241
Guchata_,0.76915070950776854
_nick_asher,0.5059785048183788
sketsoslut,0.31199010220866069
TheBiddieLord,0.26896029610418326
Nikki_McKay,0.81216545914253657
hunterpoole88,0.16363365273820829
loopslovee,0.23656935050163569
AustinHaas66,0.28092963850726838
iddkkmyBFFJill,0.895034366001211
Vixoen,0.88193686277538275
tdmeg,0.21681620896013756
samantha525252,0.057848129770011046
3point25percent,0.7818862958766557
nick_heinrich,0.36215276732311918
Kelshee22,0.75406829161069222
targatrophymark,0.76770205360054489
LaneMartin6,0.37633168161136921
ParadiseXoxoxo,0.78472749207632519
MD_LC33,0.23803839954416617
tommysavitt,0.21829257476775873
ItsRain_,0.81776134007699186
drunk_carlos,0.29963011281655805
GuidedByVodka,0.6097071828969084
dmariefin,0.64607534452274706
joe_patrick16,0.65219552268690617
chloethacat,0.63375266453727119
iamslugnasty,0.61966359784027358
bluefeathers7,0.67624194627836764
marissaroe,0.10413669521517596
CrisJanLim,0.14713766543438839
valllgare,0.11954114875417227
MARCCmahWERDS,0.4125930666908702
smcmullan10,0.21929006131799703
JC2ok,0.30958196537301036
sfrady23,0.55514502096882556
mirandaalol,0.10587007538288824
JesusYouCanSEE,0.47685638762422394
AWgypsy11,0.58069565272475065
Mohammed__Lee,0.25869320772074716
Cherry4774,0.8693416726028601
Gaski991,0.25983575683999499
SlippySoTrippy,0.81140663823743575
Rodz1LLa,0.29244614770074706
Viktoria_white,0.17928640215354191
ShannonWhaley,0.64507974733204887
TopChefQueens,0.26470616799326352
southcount4lyfe,0.8042009510618563
marisssamarie26,0.080890131617591635
Jaderocks201512,0.25279525419002591
Mr_IWillThrowIt,0.77048577835755505
ashleyxwhoa,0.91095953897889514
gibabez,0.32584223569811022
strangelilgirl_,0.7978807915152919
Dee_Papa_Pimpin,0.021315195545368676
JayMoneyy_,0.13545053377563746
brem015,0.17593029566921653
yufckinlovebre,0.13240854685460168
justlikehoneyxx,0.58795587548114769
Reecy16,0.81231058821810032
cawwwtney,0.13639174371226187
Float_on_always,0.48901103797361584
EthanH73,0.086819291296642467
not_aware_wolf,0.3465117841791987
Jasper_Bobby,0.23879071377990932
FlyGuyJusLivin,0.11050137343799035
lindaalitaa,0.22802470267953259
Paganchristi,0.67708841011522081
myhappyhead,0.92092121470774047
jrgrego92,0.69612027986098057
AyreJordan22,0.41009418066208558
alliewardrop,0.12242835999593332
middletonsarah,0.62100066318752678
getsuperrsonic,0.22129009055884657
TylerSchulz6,0.29304617035380021
ladeelocc,0.11286988860050524
Portillovo,0.55190623596832789
thatmarshallvan,0.81082627061110757
collin_menzel,0.20406668028486738
CodyDuggins,0.46187272926863288
Phum_Phum,0.8033703099655698
lubrey151,0.84300506442338063
jennajayee,0.89628747468952674
jamiecooke_,0.56844055805660709
_jessicakanney,0.32847370354578048
Kennedy_laine,0.11303374639040439
imwhited,0.061256349539215091
ajigoe,0.099453173656167834
Darth_PlurInc,0.42283522466686574
wudupchuck,0.69233359174681264
JoseMagallon,0.86106110364688226
FitzRJ10,0.43120552879394647
ghost_812,0.05557098244148248
markus_blake,0.14300069186195863
ItsEthanBetch,0.91406757691346163
tylergolucky,0.86936562707524789
MissAryelle,0.48182588736453791
njp3d,0.17133318202161346
Edwinhymer90,0.21880373225819641
Vital45beats,0.9763576687278559
LovePurpleUrkle,0.70633533919240987
Richard_Calhoun,0.12700334351764883
Kveldmann,0.075774932466452644
tommy_schureman,0.096292936345677912
inkedbeachbabe,0.50509996236410726
Corey_Brakhage,0.23391197410442593
TristanDesnerck,0.051736623950047286
tankwilson,0.78132466321799543
NickVartanian,0.085296054253630821
itsANTObitch,0.14822339584695166
coughlin_sam,0.7918362091118335
brenenden,0.2562961019434718
sdperez3,0.53465069535465604
MitchRuibal,0.93197026765837854
hallie_berryy,0.93909710696339288
A_Tay_,0.22912305530551869
tommywaldman_,0.23991747632043955
melissanderson_,0.251281514158259
__slimjim__,0.024904046120664644
eGREGiousme,0.92518658209525961
adangandara,0.21620456265580607
VicVicVict0rius,0.12264540509539527
yuppyprincess,0.68330847616855905
DaBlues314,0.071816301776809102
natalie_priest7,0.97183320967328413
StevenPadden19,0.51401879515412496
GodGivenBaby,0.027335062640809444
britWilkinson00,0.38106034109938425
AyDarbay15,0.45801776010829448
rakan__A,0.21097135974677181
nferg24,0.34629373655895529
kjack0908,0.11429809009600836
FitMommyx5,0.90036021048318271
_tdazeee,0.081100312750644388
KristenDD96,0.070274583130606652
PeytenHermansen,0.85800938155596762
KwanTrae,0.23415188815842081
DerekPotts63,0.098476293217680588
SonOfTham,0.815918046856005
Tony_Teixeira_,0.88662211497341026
jp_zxliv,0.73500630319383597
sixsoxx,0.34624521121968527
KenseySnyder,0.56575123069566424
loganfergusonn,0.25219102945220512
EskimoPoozel,0.50530353309052067
Chedda_Shedda,0.10987040131775555
madiRcoonce,0.073627435911951186
alexthomaas,0.2158802052271768
jtmitchh,0.29235701258440949
alaynarenay,0.31490717230787563
singleplydragon,0.66126150029028596
MSlovelybird,0.67007873764399351
Swemps,0.96478752111999788
_badcash,0.55207265083031742
999Sheridan,0.087372753274447282
tyedyejer92,0.92479289674119658
fizzandnonsense,0.89269794617615505
basedjose_,0.55455006513187743
KEG0587,0.34264423103312636
Jenna_Elise275,0.270050998691368
NopoGinger,0.72971981989130275
BMcGComedy,0.29153512755145489
RolfPettzy11,0.56877615399694537
amanda_meissner,0.1072060319925327
allielizmac,0.89464346554045882
LoveSousa7,0.038167499346700613
Carlos_isBeast,0.071205291568174997
mommieyoee,0.027255860756961826
Smoochler,0.13678480246769453
nickcaterugby,0.66417412930227737
realCurtMcGurt,0.81048352603725748
breeee4,0.12664690549859786
Andysthrash,0.21314853245272092
Hank226,0.94811825793506732
waylonfearn,0.25066481353484715
delaney_lewis,0.25045422211888319
yourmainbishh,0.3323353296320995
craigJOONson,0.13850356377747189
BMeadows30,0.091906003271754355
wes_27,0.051188768563334285
Jramzzy,0.16744729349040133
Taberock,0.99480316402957436
Terence_TerTer,0.18810727908062227
ldstine13,0.66921192726957668
madisiin,0.20112097400122858
JustJickin,0.080369026449195274
Ay_mick,0.60908781588238614
RusChiasson,0.34346458897282106
ellohhveeee613,0.20777106874465731
nikobulin,0.52666649983233427
JamieDRJ,0.84274666091661965
SEWillits,0.082857581362844324
BeardgangAlexxx,0.54767937744390716
AnasSkeleton,0.26520070969867371
RomanOrton1993,0.14973740018902493
megans_law,0.58570566747547903
ashmeetsdoom,0.051842771144004651
iamhavingatime,0.8282484553538203
_SamiBrandt,0.25914776443173271
lyndacarreraaa,0.063105507127245483
dannboobs,0.049590404749031654
blupromise,0.82008556478991534
redrodreesie,0.40517307394471708
KingRichardXL,0.48200448566764881
Neisha_Nashayy,0.11047906336659172
Stevahn_Decay,0.82227721875545456
eddyhakuna,0.79759023729341427
therealjonhause,0.15175639601251528
houseofmaya,0.73859231077797349
TakeYuuThere,0.22798835432731202
Tvichi22,0.78104214425575358
wynterfail,0.1930690364338811
Thee_Spleffy,0.14193354329467159
Creegs_5,0.3535656521680246
superman8128,0.46465195136365323
sean_raw69,0.10401528068157985
Jerettp,0.60519536390758188
KadeAV,0.15501169858443731
Lindsay_Boyer,0.12101217355141428
andrewmotley,0.56584435780301201
itsreileybitch,0.1116131681845044
TheScottKirk,0.1073906240291537
kmulvinator,0.9418053751962937
raachellewiss,0.66658438291584243
chrissywood33,0.16451210408309325
tlove561,0.065880465973004149
J_Hermmm,0.21568100914189167
THE_REAL_MACKO,0.095611043986399039
ashleyhchase,0.38616451262261264
kevr0ckss,0.11993041527939782
AlliMay_22,0.19410718633596633
MrSpacely_420,0.1713203397573799
HigbeeLand101,0.7592694067269129
ProblemChildNIK,0.829835424099861
UnstableWarrior,0.89073159456738826
Aywillie,0.69860607973594024
danimarie7111,0.3889340819752416
_FollowMyTrelle,0.65439231966039746
SMOKEme__imDRO,0.17447179899297585
10ParsonsG,0.1128813288121198
zellerpress,0.89721132529523007
GGeisingerII,0.18966094197479269
Mc_Clutcheon,0.82323918346061975
McClusterfucks,0.1036160000772875
Kcrowe95,0.18371439084767749
JUANUMS,0.42328052528640608
lenaaprilxo,0.89985440403298356
NinangSupreme,0.12658249037689506
katalynamarie,0.19475850128125077
LikeAHoe101,0.43698690124432382
BabyJuan209,0.16476360726717565
BookNasty187,0.74861001243836423
Shanreynolds_,0.62554676266554954
