Coolhandra,0.4818181818181818
RonSchroeder,0.4818181818181818
MegKrzys,0.7545454545454545
funnycomedianch,0.6636363636363636
KyleQuinn618,0.5727272727272728
HennyNmy44,0.3909090909090909
j_vahle00,0.6636363636363636
jasonperez1222,0.5727272727272728
tymullins31,0.4818181818181818
AlyssaKeech,0.5727272727272728
Triatsila,0.3909090909090909
RealKentMurphy,0.3909090909090909
tristiiiiii,0.3909090909090909
Faye_Peers,0.3909090909090909
JaySweeney4,0.4818181818181818
moee_216,0.3909090909090909
iLLaFentReCoRDz,0.3909090909090909
fatedendeavorNJ,0.3909090909090909
BcBearden,0.3909090909090909
40_BandzTMG,0.4818181818181818
dcrosssss,0.4818181818181818
JonnyCarlisle14,0.3909090909090909
_JustJay4,0.3909090909090909
tantard9,0.3909090909090909
GmoeDaBeast32,0.3909090909090909
Charliedangg,0.3909090909090909
POSITIVlBES,0.3909090909090909
Stevey_Thompson,0.3909090909090909
GKimusabi,0.4818181818181818
JMetheny15,0.6636363636363636
_leemcgrath,0.3909090909090909
JonJonnnn,0.3909090909090909
takeitEZbaby,0.3909090909090909
andrewhiggins11,0.5727272727272728
toreytaylor12,0.3909090909090909
MrDiamonnd,0.3909090909090909
DanePHoover,0.8454545454545455
kanyekardashi,0.3909090909090909
TfYuhMean,0.3909090909090909
kellyymclaneee,0.3909090909090909
A1_steAk_sause,0.3909090909090909
MyNiggaShake,0.4818181818181818
Flipp_SoDope,0.3909090909090909
katrinareich,0.3909090909090909
satansb1tchh,0.3909090909090909
muriyaa,0.8454545454545455
StevensonCiaran,0.3909090909090909
T_cryeMacDaddy,0.3909090909090909
Gabrielle_Korn,0.6636363636363636
ijulianxo,0.4818181818181818
lopaigee_,0.4818181818181818
MollyAugur,0.3909090909090909
abracagabbss,0.5727272727272728
iGotDat_Canon,0.4818181818181818
diberjackoff,0.3909090909090909
Ashley_Gumbo27,0.5727272727272728
awesomeimmike,0.3909090909090909
MatMoleMusic,0.5727272727272728
AdamJenks14,0.3909090909090909
_missfirered,0.3909090909090909
Emohead03,0.3909090909090909
MeerStaggs,0.4818181818181818
trevorsachs01,0.3909090909090909
ChrisMiBowes,0.5727272727272728
RomanceHarris,0.3909090909090909
JoseTr78,0.3909090909090909
Payyyyyyyyy1,0.3909090909090909
jennavalley,0.3909090909090909
mkcomedy,0.3909090909090909
TYLERKUCERA,0.3909090909090909
LanieaD,0.3909090909090909
RHenderson5,0.4818181818181818
HeyEveryBudde,0.3909090909090909
AlexisMariahh10,0.3909090909090909
shoejelby,0.4818181818181818
xPSYCHOTIC_LUKE,0.3909090909090909
_Ruscitto,0.3909090909090909
kevig317,0.3909090909090909
She__Mack,0.4818181818181818
samm_bo_27,0.3909090909090909
dakuhn119,0.3909090909090909
Victoriano79,0.3909090909090909
Jockolate_Chipz,0.3909090909090909
brivnnvr,0.3909090909090909
keithfromEDEN,0.3909090909090909
EfrainD10z,0.3909090909090909
StanleyJoe18,0.3909090909090909
jizzlebarnes,0.3909090909090909
thespectator56,0.3909090909090909
robbrackenridge,0.4818181818181818
Janejewell3,0.3909090909090909
jezebelknocks,0.4818181818181818
ryan_downss,0.4818181818181818
Moni_BAMF,0.3909090909090909
lyssa_thomson,0.3909090909090909
JOJO42_,0.3909090909090909
BrandonWilde123,0.3909090909090909
Gesior_16,0.3909090909090909
JayRawDGE,0.5727272727272728
_FuckYouNigga_,0.3909090909090909
RegularGregular,0.3909090909090909
cassie_west,0.3909090909090909
TeamFoxBoogie,0.3909090909090909
my_name_is_nay,0.3909090909090909
_koreanbeauty,0.3909090909090909
NiqueNiqueMD,0.3909090909090909
fgws_,0.5727272727272728
vinestajarus,0.3909090909090909
BehindGlassWall,0.3909090909090909
WomenNMedia,0.4818181818181818
DanRosenberg3,0.4818181818181818
managingpeople,0.3909090909090909
nicolewenick,0.5727272727272728
shitttyshae,0.6636363636363636
AliciaIrwinLV,0.3909090909090909
_suit__up,0.3909090909090909
2chilldyll,0.3909090909090909
apriljackson_,0.5727272727272728
BeautyCrushhh,0.3909090909090909
dareelkiddgone,0.3909090909090909
Nelson_19033,0.3909090909090909
AmelieEngland,0.5727272727272728
DebbieLockhart,0.3909090909090909
jayrayezz,0.3909090909090909
Brandon_Cruz23,0.3909090909090909
laurenbertossi,0.3909090909090909
CourtLucarell,0.3909090909090909
baGAGLIONE,0.3909090909090909
itschel12,0.3909090909090909
JeSuSsfReAk247,0.4818181818181818
Mate_Niceli,0.3909090909090909
luna_n0va_,0.3909090909090909
