blupromise,0.77081808469687951
redrodreesie,0.31512612892815461
critttybryant_,0.24197487314415922
KingRichardXL,0.65305385309423458
THE_REAL_MACKO,0.34382670396123505
Stevahn_Decay,0.78593503704782508
eddyhakuna,0.93463100927418208
therealjonhause,0.079602167000718468
houseofmaya,0.99100228136711632
tommysavitt,0.91002488982919894
wynterfail,0.31411503033323385
Thee_Spleffy,0.1438491920791154
Creegs_5,0.25947813318546886
superman8128,0.27616657642312087
sean_raw69,0.041497276019084622
Jerettp,0.4210640942802602
KadeAV,0.039842472733253011
Lindsay_Boyer,0.051610863477424621
andrewmotley,0.35389242762280571
itsreileybitch,0.029415830809615955
TheScottKirk,0.049414533627211904
kmulvinator,0.93813648932576021
raachellewiss,0.47763716957876473
chrissywood33,0.45611215624796442
tlove561,0.0263953767845065
J_Hermmm,0.10689206467144044
Neisha_Nashayy,0.064175665962836678
ashleyhchase,0.23877008513573161
kevr0ckss,0.067313076034861322
AlliMay_22,0.10524086918190723
MrSpacely_420,0.083836869562629798
HigbeeLand101,0.56869764490688213
ProblemChildNIK,0.7452963950598307
UnstableWarrior,0.97016031743073683
MD_LC33,0.14570973334454046
Aywillie,0.89479908412909848
danimarie7111,0.31982120122764507
_FollowMyTrelle,0.54660847711563509
SMOKEme__imDRO,0.070724865023220548
10ParsonsG,0.051420545531634332
zellerpress,0.834025759382233
eGREGiousme,0.97400856568852801
GGeisingerII,0.097683268951175697
Mc_Clutcheon,0.606793744116776
McClusterfucks,0.04469503704926564
Kcrowe95,0.076941321405142871
JUANUMS,0.35335785921493906
lenaaprilxo,0.81406802036041137
NinangSupreme,0.054323780612958436
katalynamarie,0.10531652469179531
LikeAHoe101,0.28175941828787893
BabyJuan209,0.11397786469712605
BookNasty187,0.69494897431982972
Shanreynolds_,0.4719801313177277
